object_id,mjd,passband,flux,flux_err,detected
1632,59779.3562,5,9.418608,7.121700,0
1632,59782.1897,2,0.930646,1.460546,0
1632,59782.1974,1,-0.531049,1.403976,0
1632,59782.2051,3,3.909065,2.360804,0
1632,59782.2162,4,9.807300,3.115315,0
1632,59782.2274,5,12.861777,7.603939,0
1632,59797.2861,2,0.844327,1.072919,0
1632,59797.2938,1,1.647075,1.118062,0
1632,59797.3015,3,-0.424053,1.935297,0
1632,59797.3126,4,5.113065,2.809119,0
1632,59797.3237,5,20.002159,7.014876,0
1632,59800.3168,2,0.923577,2.306623,0
1632,59800.3244,1,3.076190,3.371026,0
1632,59800.3320,3,2.702063,2.662531,0
1632,59800.3429,4,9.174779,3.070554,0
1632,59800.3539,5,3.163576,6.567294,0
1632,59807.1738,2,1.213080,1.621584,0
1632,59807.1815,1,-1.934126,2.098570,0
1632,59807.1892,3,3.566689,1.740053,0
1632,59807.2003,4,5.509473,2.206011,0
1632,59807.2114,5,10.367739,5.110378,0
1632,59810.1045,2,-0.470931,1.037637,0
1632,59810.1122,1,-0.115127,1.003426,0
1632,59810.1200,3,4.014383,1.784047,0
1632,59810.1311,4,5.239393,2.743746,0
1632,59810.1422,5,30.323982,6.595065,0
1632,59813.1044,2,0.478084,0.992462,0
1632,59813.1122,1,-0.335727,0.965248,0
1632,59813.1199,3,1.629524,1.578837,0
1632,59813.1310,4,10.509693,2.601454,0
1632,59813.1422,5,13.996663,5.934195,0
1632,59819.1532,0,3.592288,1.964261,0
1632,59820.1047,0,1.309785,1.896486,0
1632,59821.1026,0,-3.136722,2.716643,0
1632,59822.1105,0,3.646712,3.222476,0
1632,59823.1505,0,-1.331960,2.994743,0
1632,59835.0600,2,-1.799392,1.673132,0
1632,59835.0678,1,-2.342703,2.506741,0
1632,59835.0755,3,2.273386,2.271161,0
1632,59835.0866,4,8.384566,2.791958,0
1632,59835.0978,5,9.053019,5.872817,0
1632,59839.0306,2,-0.522744,1.192684,0
1632,59839.0384,1,1.366882,1.159214,0
1632,59839.0461,3,3.836956,1.604894,0
1632,59839.0573,4,5.185593,2.152596,0
1632,59839.0684,5,17.328569,5.262332,0
1632,59842.0207,2,-1.514899,1.045796,0
1632,59842.0285,1,0.977667,1.058368,0
1632,59842.0362,3,1.492245,1.614518,0
1632,59842.0473,4,4.188165,2.332898,0
1632,59842.0585,5,16.120758,5.294049,0
1632,59851.1114,0,1.418237,1.881787,0
1632,59854.0796,2,-0.031193,1.120668,0
1632,59854.0873,1,-0.708323,1.208608,0
1632,59854.0950,3,0.111603,1.489614,0
1632,59854.1061,4,1.318804,2.206170,0
1632,59854.1172,5,9.266722,5.260225,0
1632,59857.0453,2,1.574748,1.793729,0
1632,59857.0531,1,0.404475,2.486335,0
1632,59857.0608,3,1.712812,1.903853,0
1632,59857.0719,4,5.262060,2.459427,0
1632,59857.0830,5,3.246846,5.473305,0
1632,59864.0162,2,0.342121,0.860914,0
1632,59864.0239,1,0.897918,0.896417,0
1632,59864.0316,3,-2.311694,1.416713,0
1632,59864.0428,4,5.796846,2.352519,0
1632,59864.0539,5,11.411258,5.956662,0
1632,59867.0178,2,2.275151,1.326800,0
1632,59867.0255,1,2.167343,1.329298,0
1632,59867.0332,3,4.214024,2.206689,0
1632,59867.0443,4,3.242148,3.251906,0
1632,59867.0554,5,30.568571,9.525372,0
1632,59870.0194,2,0.743281,0.939350,0
1632,59870.0272,1,1.915791,0.940435,0
1632,59870.0349,3,0.915440,1.515108,0
1632,59870.0459,4,6.330724,2.548921,0
1632,59870.0571,5,8.976024,5.951665,0
1632,59873.0212,2,-1.598302,0.748097,0
1632,59873.0289,1,-1.076121,0.769423,0
1632,59873.0366,3,-0.552451,1.244196,0
1632,59873.0477,4,7.810781,1.904391,0
1632,59873.0588,5,9.048741,4.836660,0
1632,59874.0599,0,-1.745898,1.622493,0
1632,59875.0311,0,-1.732771,1.346919,0
1632,59876.0231,0,-1.187431,2.169800,0
1632,59877.0238,0,-0.715645,1.630504,0
1632,59878.0246,0,-0.418041,1.663218,0
1632,59879.0248,0,-0.412331,1.705973,0
1632,59880.0258,0,-1.187840,1.379443,0
1632,59884.0823,2,1.830393,1.105733,0
1632,59884.0900,1,0.627655,1.521958,0
1632,59884.0976,3,2.419209,1.537986,0
1632,59884.1085,4,3.668964,2.024207,0
1632,59884.1195,5,6.830246,4.917750,0
1632,59887.0298,2,-1.233278,1.896584,0
1632,59887.0375,1,-5.074782,3.002177,0
1632,59887.0451,3,-0.695912,2.299343,0
1632,59887.0562,4,6.181169,2.275840,0
1632,59887.0673,5,11.710281,5.391348,0
1632,60118.4163,0,0.538246,1.593939,0
1632,60124.2541,2,0.432714,2.309224,0
1632,60124.2618,1,-1.113359,2.986705,0
1632,60124.2695,3,3.346936,2.526615,0
1632,60124.2807,4,-4.838311,2.998896,0
1632,60124.2918,5,3.223350,6.729731,0
1632,60140.2290,0,2.641429,1.928478,0
1632,60141.2225,0,4.830640,3.632440,0
1632,60142.2202,0,3.434532,3.164883,0
1632,60143.2212,0,3.826868,2.496397,0
1632,60144.2186,0,-0.581146,1.969642,0
1632,60145.2123,0,0.460773,2.476318,0
1632,60153.2274,2,1.831089,1.399641,0
1632,60153.2351,1,1.664491,1.919795,0
1632,60153.2428,3,2.202790,1.663294,0
1632,60153.2539,4,0.851434,2.085198,0
1632,60153.2650,5,-0.075717,5.302495,0
1632,60162.1477,2,2.802998,1.908724,0
1632,60162.1554,1,-1.214790,2.639665,0
1632,60162.1631,3,2.587880,2.793389,0
1632,60162.1742,4,-0.378862,3.164439,0
1632,60162.1853,5,0.816644,8.032991,0
1632,60165.1369,2,-0.346327,0.857815,0
1632,60165.1446,1,-0.431329,0.721326,0
1632,60165.1524,3,1.155036,1.378818,0
1632,60165.1635,4,1.682174,2.197592,0
1632,60165.1746,5,-5.602776,5.668469,0
1632,60168.1260,2,0.085079,0.891300,0
1632,60168.1337,1,-0.431752,0.870139,0
1632,60168.1414,3,-5.339947,1.675647,0
1632,60168.1525,4,1.535025,2.395644,0
1632,60168.1637,5,2.321295,5.443436,0
1632,60176.1332,0,2.151752,2.431413,0
1632,60177.1370,0,-1.431204,2.857500,0
1632,60181.3147,2,0.301288,1.275241,0
1632,60181.3223,1,-0.834008,1.258523,0
1632,60181.3299,3,-0.152597,2.233275,0
1632,60181.3409,4,6.349001,4.047608,0
1632,60181.3518,5,-4.956051,8.807621,0
1632,60184.3625,2,-0.856795,2.162594,0
1632,60184.3701,1,0.789466,2.608550,0
1632,60184.3777,3,5.569148,2.512646,0
1632,60184.3887,4,0.656233,2.912907,0
1632,60184.3996,5,8.459352,6.941566,0
1632,60194.1575,2,0.583735,1.080401,0
1632,60194.1652,1,-0.211499,1.073109,0
1632,60194.1729,3,1.188456,1.804252,0
1632,60194.1839,4,0.477099,3.162415,0
1632,60194.1926,5,-9.360884,11.346678,0
1632,60197.1181,2,-0.904361,1.111497,0
1632,60197.1258,1,-0.071118,0.925317,0
1632,60197.1335,3,-1.419515,1.349483,0
1632,60197.1446,4,0.619253,2.053110,0
1632,60197.1557,5,0.943416,5.016699,0
1632,60198.1077,0,1.108031,2.506304,0
1632,60199.0914,0,5.241472,3.217913,0
1632,60200.0650,0,-0.202263,2.579928,0
1632,60201.0680,0,2.280875,2.952076,0
1632,60202.0552,0,-3.023977,2.124988,0
1632,60206.1107,0,-1.713850,1.585341,0
1632,60207.1469,0,-2.088649,2.882831,0
1632,60208.0229,2,0.164770,1.441311,0
1632,60208.0307,1,-1.762745,1.368563,0
1632,60208.0384,3,-0.493637,1.848972,0
1632,60208.0495,4,-1.308150,2.745185,0
1632,60208.0606,5,3.396690,7.458656,0
1632,60211.0124,2,-0.444321,2.278759,0
1632,60211.0202,1,-2.662546,3.091303,0
1632,60211.0279,3,3.658301,2.626015,0
1632,60211.0390,4,2.895331,3.494440,0
1632,60211.0502,5,-0.475431,9.224228,0
1632,60221.0153,2,0.454713,1.010063,0
1632,60221.0230,1,0.268360,0.899877,0
1632,60221.0308,3,0.824099,1.378445,0
1632,60221.0419,4,0.555144,2.188099,0
1632,60221.0530,5,-0.278619,5.692115,0
1632,60224.0140,2,-2.935360,1.160979,0
1632,60224.0217,1,0.263760,1.064341,0
1632,60224.0294,3,0.498449,1.915038,0
1632,60224.0405,4,-3.460608,2.582558,0
1632,60224.0516,5,9.932980,5.897510,0
1632,60227.0151,2,0.910596,1.068166,0
1632,60227.0228,1,0.451117,1.016696,0
1632,60227.0305,3,-2.938822,1.613663,0
1632,60227.0416,4,2.166310,2.243176,0
1632,60227.0527,5,1.811698,5.622185,0
1632,60228.0187,0,-0.458345,2.775208,0
1632,60229.0162,0,4.276991,2.805686,0
1632,60234.0265,0,-1.971761,2.308476,0
1632,60237.2206,2,-0.169856,0.932237,0
1632,60237.2283,1,-1.622388,0.884707,0
1632,60237.2359,3,2.048096,1.531339,0
1632,60237.2468,4,-0.509053,2.525215,0
1632,60237.2578,5,2.750517,7.087202,0
1632,60240.0223,2,3.605898,2.024425,0
1632,60240.0300,1,-1.074657,2.696133,0
1632,60240.0377,3,-3.897667,2.671270,0
1632,60240.0488,4,5.717669,3.035690,0
1632,60240.0598,5,8.073033,5.847589,0
1632,60249.0338,2,-0.061658,0.877305,0
1632,60249.0415,1,0.543479,0.787339,0
1632,60249.0492,3,0.047718,1.298724,0
1632,60249.0602,4,-1.984293,2.131351,0
1632,60249.0712,5,0.207144,5.209649,0
1632,60260.0423,0,-1.195308,2.707144,0
1632,60261.0361,0,-0.086253,1.955621,0
1632,60262.0367,0,0.364284,1.875902,0
1632,60263.0373,0,-0.907888,2.245885,0
1632,60264.0465,0,0.152799,1.963286,0
1632,60490.2647,2,2.130522,1.501935,0
1632,60490.2725,1,-3.555452,1.828191,0
1632,60490.2802,3,-2.148045,2.091540,0
1632,60490.2913,4,2.436941,2.978243,0
1632,60490.3024,5,0.672451,7.147288,0
1632,60493.2372,2,0.956769,1.069019,0
1632,60493.2450,1,-0.185997,0.998775,0
1632,60493.2527,3,0.739898,1.684978,0
1632,60493.2639,4,-4.183195,2.565258,0
1632,60493.2750,5,2.226837,6.212564,0
1632,60499.2467,0,-2.516973,2.661308,0
1632,60500.2437,0,0.747985,2.128103,0
1632,60501.2385,0,-1.923015,2.354422,0
1632,60502.2355,0,-1.447779,2.687869,0
1632,60508.2638,2,-2.583171,2.467249,0
1632,60508.2715,1,-0.574567,3.553273,0
1632,60508.2792,3,1.800805,2.703470,0
1632,60508.2903,4,-2.178561,3.304369,0
1632,60508.3014,5,19.789511,7.475338,0
1632,60524.2390,0,-0.237402,2.129803,0
1632,60525.1736,0,-1.180578,3.001553,0
1632,60532.3489,2,-0.613400,0.875069,0
1632,60532.3565,1,1.212818,0.863161,0
1632,60532.3641,3,0.340640,1.477088,0
1632,60532.3751,4,4.327687,2.341581,0
1632,60532.3860,5,4.206829,6.011629,0
1632,60535.1253,2,-2.215161,1.918236,0
1632,60535.1330,1,2.830902,2.493714,0
1632,60535.1408,3,-1.074328,2.416826,0
1632,60535.1519,4,-4.380055,3.322131,0
1632,60535.1630,5,-7.349320,7.817896,0
1632,60538.2351,2,0.154253,1.823416,0
1632,60538.2428,1,2.725479,2.649081,0
1632,60538.2505,3,-0.488603,1.990123,0
1632,60538.2615,4,-1.768483,2.333673,0
1632,60538.2725,5,6.005934,5.148189,0
1632,60546.3406,2,2.221459,1.923894,0
1632,60546.3482,1,-0.174705,2.884466,0
1632,60546.3558,3,3.150873,2.327608,0
1632,60546.3668,4,-5.650263,3.146901,0
1632,60546.3777,5,6.984333,7.695719,0
1632,60549.0879,2,-0.288259,1.122643,0
1632,60549.0956,1,-0.430497,1.051603,0
1632,60549.1034,3,2.076462,1.760544,0
1632,60549.1145,4,2.024709,2.667557,0
1632,60549.1256,5,-1.886317,6.483540,0
1632,60554.0964,0,-1.524161,2.536852,0
1632,60555.0951,0,-2.123789,2.056319,0
1632,60556.0879,0,-3.751457,2.540799,0
1632,60557.0831,0,0.083252,1.846819,0
1632,60558.1093,0,1.685259,2.352191,0
1632,60559.1097,0,0.315293,2.023784,0
1632,60560.1065,0,0.179098,2.882586,0
1632,60567.2821,2,0.571390,1.718273,0
1632,60567.2897,1,-2.393879,2.357440,0
1632,60567.2973,3,0.191375,1.950914,0
1632,60567.3083,4,2.372556,2.398032,0
1632,60567.3192,5,-14.525748,5.471967,0
1632,60574.1118,2,1.119869,1.569047,0
1632,60574.1195,1,1.133766,2.236186,0
1632,60574.1272,3,3.068678,2.006094,0
1632,60574.1383,4,4.134050,2.544749,0
1632,60574.1493,5,7.430694,5.778595,0
1632,60577.0186,2,-0.352298,1.487238,0
1632,60577.0263,1,3.363194,1.428354,0
1632,60577.0340,3,1.281744,2.354879,0
1632,60577.0451,4,7.201233,3.546827,0
1632,60577.0563,5,-2.426818,8.580481,0
1632,60580.0095,2,1.393133,1.468714,0
1632,60580.0173,1,0.254253,1.412923,0
1632,60580.0250,3,-5.678552,2.331374,0
1632,60580.0361,4,-4.952163,3.506284,0
1632,60580.0472,5,-12.595363,8.485150,0
1632,60582.0840,0,4.432425,2.117204,0
1632,60583.0169,0,0.804383,3.009231,0
1632,60584.0117,0,-2.503361,2.326308,0
1632,60585.0117,0,-2.428849,1.887911,0
1632,60586.0123,0,-0.995874,1.819652,0
1632,60587.0127,0,-0.933436,2.126494,0
1632,60588.0131,0,-0.423989,1.686594,0
1632,60593.0636,2,-0.232745,0.962850,0
1632,60593.0713,1,-0.987190,1.146360,0
1632,60593.0790,3,2.027195,1.362979,0
1632,60593.0901,4,0.814668,1.992570,0
1632,60593.1012,5,4.056971,4.850666,0
1632,60596.0304,2,0.327567,2.611106,0
1632,60596.0381,1,-0.164267,3.695240,0
1632,60596.0458,3,-2.112475,2.839859,0
1632,60596.0569,4,-5.789132,3.421771,0
1632,60596.0680,5,-5.818671,7.491925,0
1632,60603.0208,2,0.912641,0.721058,0
1632,60603.0286,1,0.602822,0.677202,0
1632,60603.0363,3,0.399980,1.181043,0
1632,60603.0473,4,0.345041,1.838096,0
1632,60603.0584,5,-1.680410,4.574661,0
1632,60606.0225,2,1.347913,1.038620,0
1632,60606.0303,1,-1.726332,1.003192,0
1632,60606.0379,3,0.563432,1.672545,0
1632,60606.0490,4,3.552165,2.571546,0
1632,60606.0601,5,8.538081,6.378175,0
1632,60609.0247,2,0.821181,0.754451,0
1632,60609.0323,1,1.100305,0.714966,0
1632,60609.0400,3,-0.362464,1.230021,0
1632,60609.0510,4,0.361734,1.918187,0
1632,60609.0621,5,6.277199,4.789383,0
1632,60612.0266,0,1.029149,1.193795,0
1632,60613.0269,0,1.662459,1.294089,0
1632,60614.0276,0,0.425139,1.465370,0
1632,60615.0375,0,-0.258138,1.641649,0
1632,60616.0290,0,2.538535,1.743050,0
1632,60617.0295,0,-0.618974,1.344947,0
1632,60621.1734,2,0.850698,0.934545,0
1632,60621.1810,1,-0.172491,0.902013,0
1632,60621.1886,3,0.021769,1.608456,0
1632,60621.1996,4,-1.054613,2.599862,0
1632,60621.2105,5,-4.114154,6.916503,0
1632,60624.1760,2,1.365122,1.691550,0
1632,60624.1836,1,1.544011,2.321142,0
1632,60624.1913,3,-2.451272,2.205939,0
1632,60624.2022,4,0.284379,3.039145,0
1632,60624.2132,5,-3.686181,7.471920,0
1920,59582.3282,0,1.828876,2.872674,0
1920,59583.2409,0,-1.039297,2.532204,0
1920,59584.2432,0,-1.358250,2.558159,0
1920,59585.2363,0,3.443703,2.934097,0
1920,59586.2371,0,0.897385,3.362228,0
1920,59588.2190,2,0.004668,1.160406,0
1920,59588.2266,1,-1.582868,1.015543,0
1920,59588.2343,3,0.171616,1.554747,0
1920,59588.2452,4,4.609857,2.211113,0
1920,59588.2562,5,-9.651735,5.832100,0
1920,59591.2092,2,0.891194,1.911040,0
1920,59591.2168,1,-1.427362,2.080464,0
1920,59591.2244,3,4.195748,2.045452,0
1920,59591.2353,4,0.349145,2.865508,0
1920,59591.2463,5,-13.367912,5.912498,0
1920,59594.2644,2,0.679139,2.224077,0
1920,59594.2720,1,0.126419,3.034246,0
1920,59594.2796,3,-2.153058,2.530847,0
1920,59594.2905,4,4.654470,2.994887,0
1920,59594.3015,5,-8.563655,7.070626,0
1920,59618.1948,2,1.109779,1.064303,0
1920,59618.2024,1,0.719583,1.172148,0
1920,59618.2101,3,-0.719751,1.855264,0
1920,59618.2210,4,-4.882371,2.861993,0
1920,59618.2320,5,5.958168,6.605312,0
1920,59621.1291,2,-3.547593,2.524412,0
1920,59621.1367,1,0.761620,3.211185,0
1920,59621.1443,3,-0.226131,2.744149,0
1920,59621.1553,4,-0.623226,2.853393,0
1920,59621.1662,5,-2.971545,5.874219,0
1920,59645.1015,0,-3.560047,2.776051,0
1920,59646.0655,2,-1.447308,1.639365,0
1920,59646.0731,1,0.991176,1.605547,0
1920,59646.0808,3,1.450878,2.508360,0
1920,59646.0917,4,4.969398,4.029715,0
1920,59646.1026,5,0.980021,8.929063,0
1920,59649.0488,2,0.661577,1.722314,0
1920,59649.0564,1,1.994882,2.148711,0
1920,59649.0640,3,0.806121,2.138014,0
1920,59649.0750,4,1.207410,2.999990,0
1920,59649.0859,5,-0.255522,6.307208,0
1920,59660.0422,2,-3.251702,1.078862,0
1920,59660.0499,1,0.313169,1.130557,0
1920,59660.0575,3,4.461738,2.190834,0
1920,59660.0684,4,-7.520172,3.565040,0
1920,59660.0794,5,1.462524,7.678800,0
1920,59663.0147,2,0.215667,1.599255,0
1920,59663.0223,1,0.372994,1.647939,0
1920,59663.0299,3,0.563024,2.465294,0
1920,59663.0409,4,-3.010696,3.803362,0
1920,59663.0518,5,0.337373,8.620937,0
1920,59666.0180,2,2.716204,1.663815,0
1920,59666.0256,1,-0.286495,1.782272,0
1920,59666.0332,3,2.018962,2.982162,0
1920,59666.0442,4,-9.072731,4.664853,0
1920,59666.0551,5,17.435411,8.612247,0
1920,59670.0091,0,-0.008539,3.402587,0
1920,59679.0073,2,-1.716450,1.565564,0
1920,59679.0149,1,1.252908,2.028485,0
1920,59679.0225,3,-0.985783,1.943250,0
1920,59679.0334,4,-1.632713,2.235173,0
1920,59679.0444,5,-1.895827,4.921995,0
1920,59687.9971,2,0.004480,2.108909,0
1920,59688.0047,1,6.590315,2.787153,0
1920,59688.0123,3,-4.013668,2.455625,0
1920,59688.0233,4,4.200518,2.842328,0
1920,59688.0342,5,-3.190109,6.585671,0
1920,59690.9931,2,-1.419900,1.051539,0
1920,59691.0007,1,0.086080,0.992744,0
1920,59691.0084,3,0.568334,1.659711,0
1920,59691.0193,4,3.526566,2.340238,0
1920,59691.0303,5,-1.301919,5.715445,0
1920,59693.9927,2,0.073720,1.205047,0
1920,59694.0004,1,1.712318,1.186120,0
1920,59694.0080,3,0.792576,1.953795,0
1920,59694.0189,4,4.726998,2.639211,0
1920,59694.0299,5,-4.226951,6.047168,0
1920,59701.9889,0,-2.777472,2.184190,0
1920,59702.9858,0,-1.432450,1.802223,0
1920,59704.0667,0,-1.639427,1.681748,0
1920,59947.3320,2,-1.497041,1.388736,0
1920,59947.3396,1,0.312328,1.331821,0
1920,59947.3472,3,-1.242279,2.089825,0
1920,59947.3582,4,-0.529376,3.987635,0
1920,59947.3652,5,25.023663,62.950779,0
1920,59957.2886,2,-0.517199,1.751174,0
1920,59957.2962,1,1.912562,2.447697,0
1920,59957.3038,3,5.868734,2.239305,0
1920,59957.3147,4,-1.791993,2.511597,0
1920,59957.3257,5,-11.658636,5.147313,0
1920,59962.1943,2,0.639559,0.937438,0
1920,59962.2019,1,-0.119927,0.827844,0
1920,59962.2095,3,1.068222,1.335404,0
1920,59962.2205,4,1.333863,1.885667,0
1920,59962.2314,5,4.865487,4.750622,0
1920,59968.1942,0,0.355241,2.341491,0
1920,59973.1868,2,4.092816,1.132442,0
1920,59973.1944,1,2.027184,1.027166,0
1920,59973.2020,3,3.939538,1.481413,0
1920,59973.2130,4,1.681798,1.887701,0
1920,59973.2239,5,-0.429201,4.683020,0
1920,59976.1590,2,20.454443,2.367586,1
1920,59976.1666,1,7.140005,3.630055,0
1920,59976.1742,3,18.344618,2.495279,1
1920,59976.1851,4,15.619028,2.913268,1
1920,59976.1961,5,17.539419,6.609617,0
1920,59988.1333,2,202.640640,1.616434,1
1920,59988.1409,1,170.954819,1.724217,1
1920,59988.1485,3,177.383926,2.135593,1
1920,59988.1595,4,158.799805,2.921031,1
1920,59988.1704,5,138.367203,6.057567,1
1920,59991.1150,2,231.828339,1.758819,1
1920,59991.1226,1,195.064560,1.748829,1
1920,59991.1303,3,210.629730,2.091115,1
1920,59991.1412,4,185.218826,2.740783,1
1920,59991.1522,5,150.104599,6.262527,1
1920,59997.1332,0,21.964361,1.999959,1
1920,59998.1098,0,19.503521,1.792606,1
1920,59999.1152,0,22.368912,2.043446,1
1920,60003.2310,2,222.614471,1.762279,1
1920,60003.2386,1,150.164322,1.568755,1
1920,60003.2462,3,225.627914,2.183072,1
1920,60003.2572,4,188.361435,3.303713,1
1920,60003.2681,5,116.877174,8.125690,1
1920,60016.0879,2,123.944740,1.278532,1
1920,60016.0955,1,58.857483,1.368798,1
1920,60016.1032,3,140.252853,1.835336,1
1920,60016.1141,4,109.259422,2.392878,1
1920,60016.1251,5,75.708168,5.537928,1
1920,60019.0384,2,102.182259,1.616230,1
1920,60019.0460,1,47.080238,1.315341,1
1920,60019.0536,3,125.832977,2.154645,1
1920,60019.0646,4,108.380081,3.003538,1
1920,60019.0755,5,77.077705,6.904094,1
1920,60027.0620,0,0.172245,1.516394,0
1920,60028.0517,0,0.749061,1.708547,0
1920,60029.0778,0,0.798693,1.639439,0
1920,60031.0127,2,50.283707,0.967097,1
1920,60031.0203,1,15.756433,0.998150,1
1920,60031.0280,3,102.619469,1.419508,1
1920,60031.0389,4,109.496803,1.964980,1
1920,60031.0499,5,94.288635,4.416707,1
1920,60045.0129,2,26.953899,1.065150,1
1920,60045.0206,1,8.856655,1.080566,1
1920,60045.0282,3,62.131001,1.572261,1
1920,60045.0391,4,62.212818,1.998998,1
1920,60045.0501,5,62.450634,5.296277,1
1920,60049.9972,2,23.943256,1.078569,1
1920,60050.0048,1,10.507025,1.056781,1
1920,60050.0124,3,51.505871,1.430424,1
1920,60050.0234,4,49.298450,1.937045,1
1920,60050.0343,5,46.472847,4.669959,1
1920,60051.0083,0,3.781123,1.944924,0
1920,60051.9960,0,3.587460,1.601050,0
1920,60052.9954,0,2.342167,1.544793,0
1920,60053.9947,0,-2.298126,1.514232,0
1920,60054.9946,0,0.513278,1.516107,0
1920,60055.9930,0,1.854555,1.712052,0
1920,60056.9927,0,1.115784,1.642678,0
1920,60071.9837,2,15.489799,1.526760,1
1920,60071.9913,1,7.908072,2.110538,0
1920,60071.9989,3,27.694386,2.102043,1
1920,60072.0099,4,28.434616,2.440326,1
1920,60072.0208,5,31.905067,5.785592,1
1920,60076.9817,2,17.050360,0.746171,1
1920,60076.9893,1,5.952770,0.748487,1
1920,60076.9969,3,29.793833,1.195435,1
1920,60077.0078,4,23.999775,1.857478,1
1920,60077.0188,5,27.792461,4.978504,1
1920,60079.9893,0,-1.218033,2.046959,0
1920,60327.3158,2,0.030843,1.391874,0
1920,60327.3234,1,-0.273545,1.409529,0
1920,60327.3310,3,2.525746,2.234589,0
1920,60327.3420,4,1.402281,3.444985,0
1920,60327.3529,5,10.813773,8.828962,0
1920,60330.1879,2,3.171551,2.697659,0
1920,60330.1956,1,-2.183043,3.585535,0
1920,60330.2032,3,2.619553,2.811419,0
1920,60330.2141,4,1.723650,3.450510,0
1920,60330.2251,5,-12.138851,7.718441,0
1920,60341.1652,2,-1.149573,1.451545,0
1920,60341.1729,1,1.404752,1.979658,0
1920,60341.1805,3,-3.303191,1.816179,0
1920,60341.1914,4,-0.878654,2.253592,0
1920,60341.2024,5,-3.342588,4.996407,0
1920,60345.1451,2,-0.945946,1.039412,0
1920,60345.1528,1,-0.519288,0.987969,0
1920,60345.1604,3,3.033732,1.566805,0
1920,60345.1713,4,0.789096,2.288191,0
1920,60345.1823,5,4.797636,5.509738,0
1920,60356.2036,2,1.258804,0.981595,0
1920,60356.2113,1,-1.286316,0.989183,0
1920,60356.2189,3,4.223777,1.553872,0
1920,60356.2298,4,-0.061417,2.348907,0
1920,60356.2408,5,2.753901,5.869641,0
1920,60359.1082,2,-0.523655,1.719363,0
1920,60359.1158,1,2.559492,2.302601,0
1920,60359.1234,3,0.749447,1.885087,0
1920,60359.1344,4,3.183422,2.277030,0
1920,60359.1453,5,-2.677404,5.037971,0
1920,60370.1744,2,2.727007,2.078256,0
1920,60370.1820,1,-8.547652,3.012230,0
1920,60370.1896,3,-0.835696,2.445883,0
1920,60370.2006,4,2.095370,3.125536,0
1920,60370.2115,5,12.128086,7.257886,0
1920,60373.0718,2,-0.190416,1.584184,0
1920,60373.0794,1,0.742391,1.558653,0
1920,60373.0870,3,-0.979206,2.338083,0
1920,60373.0980,4,-5.213545,3.413390,0
1920,60373.1089,5,2.633007,8.180400,0
1920,60376.0629,2,2.079942,1.372707,0
1920,60376.0705,1,-0.155216,1.341458,0
1920,60376.0781,3,-0.090783,2.035039,0
1920,60376.0890,4,8.315522,2.993570,0
1920,60376.1000,5,-9.731436,7.162153,0
1920,60381.2100,0,-1.605062,2.916572,0
1920,60382.1088,0,1.480587,3.106106,0
1920,60383.1249,0,-3.446779,2.981579,0
1920,60386.1093,2,1.795497,0.992851,0
1920,60386.1169,1,-1.742822,1.061085,0
1920,60386.1246,3,2.097816,1.424517,0
1920,60386.1355,4,0.761972,2.070446,0
1920,60386.1465,5,3.027677,5.055779,0
1920,60400.0093,2,-3.757573,1.558252,0
1920,60400.0169,1,-0.013939,1.515763,0
1920,60400.0246,3,2.687168,2.334576,0
1920,60400.0355,4,-8.196578,3.411071,0
1920,60400.0465,5,1.482439,8.141529,0
1920,60403.0182,2,2.316994,1.553075,0
1920,60403.0258,1,-3.309546,1.538821,0
1920,60403.0334,3,-0.098152,2.337256,0
1920,60403.0444,4,1.817097,3.453043,0
1920,60403.0553,5,3.966122,8.351402,0
1920,60414.9975,2,-1.743817,0.986654,0
1920,60415.0051,1,1.717346,1.125978,0
1920,60415.0127,3,0.704524,1.339086,0
1920,60415.0237,4,0.255147,1.883858,0
1920,60415.0346,5,4.869511,4.578013,0
1920,60427.0016,2,-0.023712,2.011918,0
1920,60427.0093,1,2.581946,2.611185,0
1920,60427.0169,3,3.955355,2.685356,0
1920,60427.0278,4,1.640790,3.453366,0
1920,60427.0388,5,-2.332112,7.894759,0
1920,60430.9870,2,-0.236752,0.786698,0
1920,60430.9946,1,-0.390103,0.766975,0
1920,60431.0022,3,0.409228,1.246462,0
1920,60431.0131,4,-2.867641,1.897623,0
1920,60431.0241,5,1.369311,4.719152,0
1920,60433.9853,2,0.704483,0.826061,0
1920,60433.9929,1,-0.384173,0.815640,0
1920,60434.0005,3,0.481171,1.308812,0
1920,60434.0115,4,0.280343,1.993854,0
1920,60434.0224,5,4.169050,4.965946,0
1920,60435.9857,0,2.216547,2.636472,0
1920,60436.9840,0,-1.838199,3.017839,0
1926,59582.3282,0,3.958863,2.824126,0
1926,59583.2409,0,0.466958,2.506363,0
1926,59584.2432,0,-0.544849,2.526456,0
1926,59585.2363,0,-1.983093,2.862726,0
1926,59586.2371,0,-7.061294,3.261840,0
1926,59588.2190,2,-0.473810,1.367597,0
1926,59588.2266,1,-0.320743,1.150596,0
1926,59588.2343,3,1.724159,2.415951,0
1926,59588.2452,4,0.388879,3.546340,0
1926,59588.2562,5,-7.341315,8.614879,0
1926,59591.2092,2,-2.316400,2.012790,0
1926,59591.2168,1,2.802744,2.096763,0
1926,59591.2244,3,2.431244,2.740512,0
1926,59591.2353,4,-7.188754,3.967775,0
